     1     1     1     0      13.468066    F    F
     2     1     1     0      13.766450    F    F
     3     1     1     0      14.011375    F    F
     4     1     1     0      14.232681    F    F
     5     1     1     0      14.593893    F    F
     6     1     1     0      14.928576    F    F
     7     1     1     0      15.277318    F    F
     8     1     1     0      15.650315    F    F
     9     1     1     0      15.948533    F    F
    10     1     1     0      16.276173    F    F
    11     1     1     0      16.506139    F    F
    12     1     1     0      16.759295    F    F
    13     1     1     0      17.025619    F    F
    14     1     1     0      17.419334    F    F
    15     1     1     0      17.713816    F    F
    16     1     1     0      18.020852    F    F
    17     1     1     0      18.347248    F    F
    18     1     1     0      18.641860    F    F
    19     1     1     0      19.027203    F    F
    20     1     1     0      19.300990    F    F
    21     1     1     0      19.463559    F    F
    22     1     1     0      19.688095    F    F
    23     1     1     0      19.914019    F    F
    24     1     1     0      20.228469    F    F
